AssetID,Asset Name,AssetSerial,Color,StandardCost,ListPrice,Size,ModifiedDate
28876,Asset 28876,256,0,$641.00 ,,10-02-2013 00:00,
28877,Asset 28877,259,0,$652.00 ,,10-02-2013 00:00,
28878,Asset 28878,260,0,$59.00 ,,10-02-2013 00:00,
28879,Asset 28879,258,0,$788.00 ,,10-02-2013 00:00,
28880,Asset 28880,254,0,$777.00 ,,10-02-2013 00:00,
28881,Asset 28881,252,0,$778.00 ,,10-02-2013 00:00,
28882,Asset 28882,261,0,$542.00 ,,10-02-2013 00:00,
28883,Asset 28883,251,0,$462.00 ,,10-02-2013 00:00,
28884,Asset 28884,253,0,$819.00 ,,10-02-2013 00:00,
28885,Asset 28885,255,0,$299.00 ,,10-02-2013 00:00,
28886,Asset 28886,256,0,$629.00 ,,10-02-2013 00:00,
28887,Asset 28887,259,0,$986.00 ,,02-02-2013 00:00,
28888,Asset 28888,260,0,$912.00 ,,02-02-2013 00:00,
28889,Asset 28889,258,0,$163.00 ,,02-02-2013 00:00,
28890,Asset 28890,254,0,$519.00 ,,02-02-2013 00:00,
28891,Asset 28891,257,0,$307.00 ,,02-02-2013 00:00,
28892,Asset 28892,261,0,$302.00 ,,02-02-2013 00:00,
28893,Asset 28893,251,0,$597.00 ,,10-02-2013 00:00,
28894,Asset 28894,253,0,$893.00 ,,10-02-2013 00:00,
28895,Asset 28895,255,0,$335.00 ,,10-02-2013 00:00,
28896,Asset 28896,256,0,$601.00 ,,10-02-2013 00:00,
28897,Asset 28897,259,0,$230.00 ,,10-02-2013 00:00,
28898,Asset 28898,260,0,$688.00 ,,10-02-2013 00:00,
28899,Asset 28899,258,0,$372.00 ,,10-02-2013 00:00,
28900,Asset 28900,254,0,$650.00 ,,10-02-2013 00:00,
28901,Asset 28901,257,0,$446.00 ,,10-02-2013 00:00,
28902,Asset 28902,261,0,$108.00 ,,10-02-2013 00:00,
28903,Asset 28903,251,0,$935.00 ,,10-02-2013 00:00,
28904,Asset 28904,253,0,$876.00 ,,10-02-2013 00:00,
28905,Asset 28905,252,0,$618.00 ,,10-02-2013 00:00,
28906,Asset 28906,256,0,$689.00 ,,02-02-2013 00:00,
28907,Asset 28907,259,0,$927.00 ,,10-02-2013 00:00,
28908,Asset 28908,260,0,$391.00 ,,10-02-2013 00:00,
28909,Asset 28909,258,0,$118.00 ,,10-02-2013 00:00,
28910,Asset 28910,254,0,$465.00 ,,10-02-2013 00:00,
28911,Asset 28911,257,0,$106.00 ,,10-02-2013 00:00,
28912,Asset 28912,261,0,$94.00 ,,10-02-2013 00:00,
28913,Asset 28913,251,0,$613.00 ,,02-02-2013 00:00,
28914,Asset 28914,253,0,$636.00 ,,02-02-2013 00:00,
28915,Asset 28915,255,0,$597.00 ,,02-02-2013 00:00,
28916,Asset 28916,252,0,$463.00 ,,02-02-2013 00:00,
28917,Asset 28917,259,0,$549.00 ,,02-02-2013 00:00,
28918,Asset 28918,260,0,$153.00 ,,02-02-2013 00:00,
28919,Asset 28919,258,0,$828.00 ,,02-02-2013 00:00,
28920,Asset 28920,250,0,$358.00 ,,02-02-2013 00:00,
28921,Asset 28921,257,0,$173.00 ,,02-02-2013 00:00,
28922,Asset 28922,261,0,$49.00 ,,02-02-2013 00:00,
28923,Asset 28923,251,0,$73.00 ,,02-02-2013 00:00,
28924,Asset 28924,253,0,$16.00 ,,02-02-2013 00:00,
28925,Asset 28925,257,0,$808.00 ,,02-02-2013 00:00,
28926,Asset 28926,261,0,$413.00 ,,10-02-2013 00:00,
28927,Asset 28927,251,0,$25.00 ,,10-02-2013 00:00,
28928,Asset 28928,253,0,$384.00 ,,10-02-2013 00:00,
28929,Asset 28929,255,0,$489.00 ,,02-02-2013 00:00,
28930,Asset 28930,256,0,$881.00 ,,02-02-2013 00:00,
28931,Asset 28931,259,0,$806.00 ,,02-02-2013 00:00,
28932,Asset 28932,260,0,$915.00 ,,02-02-2013 00:00,
28933,Asset 28933,258,0,$371.00 ,,04-02-2013 00:00,
28934,Asset 28934,254,0,$943.00 ,,04-02-2013 00:00,
28935,Asset 28935,257,0,$351.00 ,,04-02-2013 00:00,
28936,Asset 28936,261,0,$738.00 ,,04-02-2013 00:00,
28937,Asset 28937,251,0,$563.00 ,,04-02-2013 00:00,
28938,Asset 28938,253,0,$289.00 ,,04-02-2013 00:00,
28939,Asset 28939,255,0,$267.00 ,,04-02-2013 00:00,
28940,Asset 28940,256,0,$783.00 ,,04-02-2013 00:00,
28941,Asset 28941,259,0,$717.00 ,,04-02-2013 00:00,
28942,Asset 28942,250,0,$528.00 ,,04-02-2013 00:00,
28943,Asset 28943,258,0,$581.00 ,,03-02-2013 00:00,
28944,Asset 28944,254,0,$588.00 ,,03-02-2013 00:00,
28945,Asset 28945,257,0,$63.00 ,,03-02-2013 00:00,
28946,Asset 28946,261,0,$223.00 ,,03-02-2013 00:00,
28947,Asset 28947,251,0,$410.00 ,,03-02-2013 00:00,
28948,Asset 28948,253,0,$105.00 ,,04-02-2013 00:00,
28949,Asset 28949,255,0,$25.00 ,,04-02-2013 00:00,
28950,Asset 28950,256,0,$434.00 ,,04-02-2013 00:00,
28951,Asset 28951,259,0,$958.00 ,,04-02-2013 00:00,
28952,Asset 28952,260,0,$690.00 ,,04-02-2013 00:00,
28953,Asset 28953,250,0,$358.00 ,,04-02-2013 00:00,
28954,Asset 28954,254,0,$931.00 ,,04-02-2013 00:00,
28955,Asset 28955,257,0,$837.00 ,,04-02-2013 00:00,
28956,Asset 28956,261,0,$491.00 ,,04-02-2013 00:00,
28957,Asset 28957,251,0,$946.00 ,,04-02-2013 00:00,
28958,Asset 28958,253,0,$787.00 ,,03-02-2013 00:00,
28959,Asset 28959,255,0,$196.00 ,,03-02-2013 00:00,
28960,Asset 28960,256,0,$846.00 ,,04-02-2013 00:00,
28961,Asset 28961,259,0,$421.00 ,,04-02-2013 00:00,
28962,Asset 28962,260,0,$842.00 ,,04-02-2013 00:00,
28963,Asset 28963,258,0,$458.00 ,,04-02-2013 00:00,
28964,Asset 28964,254,0,$59.00 ,,04-02-2013 00:00,
28965,Asset 28965,257,0,$5.00 ,,04-02-2013 00:00,
28966,Asset 28966,261,3,$357.00 ,,03-02-2013 00:00,
28967,Asset 28967,251,0,$376.00 ,,03-02-2013 00:00,
28968,Asset 28968,253,0,$392.00 ,,03-02-2013 00:00,
28969,Asset 28969,255,0,$297.00 ,,03-02-2013 00:00,
28970,Asset 28970,256,0,$107.00 ,,03-02-2013 00:00,
28971,Asset 28971,252,0,$272.00 ,,03-02-2013 00:00,
28972,Asset 28972,260,0,$921.00 ,,03-02-2013 00:00,
28973,Asset 28973,258,0,$268.00 ,,03-02-2013 00:00,
28974,Asset 28974,254,0,$35.00 ,,03-02-2013 00:00,
28975,Asset 28975,257,0,$559.00 ,,03-02-2013 00:00,
28976,Asset 28976,261,0,$818.00 ,,03-02-2013 00:00,
28977,Asset 28977,250,0,$455.00 ,,03-02-2013 00:00,
28978,Asset 28978,253,0,$468.00 ,,03-02-2013 00:00,
28979,Asset 28979,255,0,$477.00 ,,04-02-2013 00:00,
28980,Asset 28980,256,0,$187.00 ,,04-02-2013 00:00,
28981,Asset 28981,259,0,$168.00 ,,03-02-2013 00:00,
28982,Asset 28982,260,0,$906.00 ,,03-02-2013 00:00,
28983,Asset 28983,258,0,$449.00 ,,03-02-2013 00:00,
28984,Asset 28984,254,0,$517.00 ,,03-02-2013 00:00,
28985,Asset 28985,252,0,$101.00 ,,14-02-2013 00:00,
28986,Asset 28986,261,0,$271.00 ,,14-02-2013 00:00,
28987,Asset 28987,251,0,$642.00 ,,14-02-2013 00:00,
28988,Asset 28988,253,0,$256.00 ,,14-02-2013 00:00,
28989,Asset 28989,255,0,$821.00 ,,14-02-2013 00:00,
28990,Asset 28990,256,0,$578.00 ,,04-02-2013 00:00,
28991,Asset 28991,252,0,$977.00 ,,04-02-2013 00:00,
28992,Asset 28992,260,0,$948.00 ,,04-02-2013 00:00,
28993,Asset 28993,255,0,$790.00 ,,14-02-2013 00:00,
28994,Asset 28994,256,0,$886.00 ,,14-02-2013 00:00,
28995,Asset 28995,259,0,$986.00 ,,14-02-2013 00:00,
28996,Asset 28996,260,0,$572.00 ,,14-02-2013 00:00,
28997,Asset 28997,258,0,$272.00 ,,14-02-2013 00:00,
28998,Asset 28998,254,0,$886.00 ,,14-02-2013 00:00,
28999,Asset 28999,257,0,$104.00 ,,14-02-2013 00:00,
29000,Asset 29000,261,0,$437.00 ,,14-02-2013 00:00,
29001,Asset 29001,251,0,$590.00 ,,14-02-2013 00:00,
29002,Asset 29002,253,0,$531.00 ,,14-02-2013 00:00,
29003,Asset 29003,255,0,$966.00 ,,14-02-2013 00:00,
29004,Asset 29004,256,0,$453.00 ,,14-02-2013 00:00,
29005,Asset 29005,259,0,$540.00 ,,04-02-2013 00:00,
29006,Asset 29006,260,0,$372.00 ,,04-02-2013 00:00,
29007,Asset 29007,258,0,$401.00 ,,04-02-2013 00:00,
29008,Asset 29008,254,0,$31.00 ,,04-02-2013 00:00,
29009,Asset 29009,257,0,$414.00 ,,04-02-2013 00:00,
29010,Asset 29010,261,0,$853.00 ,,04-02-2013 00:00,
29011,Asset 29011,251,0,$504.00 ,,04-02-2013 00:00,
29012,Asset 29012,253,0,$26.00 ,,04-02-2013 00:00,
29013,Asset 29013,252,0,$873.00 ,,04-02-2013 00:00,
29014,Asset 29014,256,0,$9.00 ,,04-02-2013 00:00,
29015,Asset 29015,259,0,$80.00 ,,04-02-2013 00:00,
29016,Asset 29016,260,0,$589.00 ,,04-02-2013 00:00,
29017,Asset 29017,258,0,$974.00 ,,14-02-2013 00:00,
29018,Asset 29018,254,0,$656.00 ,,14-02-2013 00:00,
29019,Asset 29019,257,0,$933.00 ,,04-02-2013 00:00,
29020,Asset 29020,261,0,$710.00 ,,04-02-2013 00:00,
29021,Asset 29021,251,0,$572.00 ,,04-02-2013 00:00,
29022,Asset 29022,253,0,$817.00 ,,04-02-2013 00:00,
29023,Asset 29023,255,0,$841.00 ,,06-02-2013 00:00,
29024,Asset 29024,252,0,$569.00 ,,06-02-2013 00:00,
29025,Asset 29025,259,0,$836.00 ,,06-02-2013 00:00,
29026,Asset 29026,260,0,$175.00 ,,06-02-2013 00:00,
29027,Asset 29027,258,0,$457.00 ,,06-02-2013 00:00,
29028,Asset 29028,250,0,$884.00 ,,06-02-2013 00:00,
29029,Asset 29029,257,0,$693.00 ,,06-02-2013 00:00,
29030,Asset 29030,261,0,$692.00 ,,06-02-2013 00:00,
29031,Asset 29031,251,0,$209.00 ,,06-02-2013 00:00,
29032,Asset 29032,253,0,$547.00 ,,06-02-2013 00:00,
29033,Asset 29033,255,0,$574.00 ,,06-02-2013 00:00,
29034,Asset 29034,256,0,$19.00 ,,06-02-2013 00:00,
29035,Asset 29035,259,0,$951.00 ,,06-02-2013 00:00,
29036,Asset 29036,260,0,$249.00 ,,06-02-2013 00:00,
29037,Asset 29037,258,0,$545.00 ,,06-02-2013 00:00,
29038,Asset 29038,254,0,$52.00 ,,05-02-2013 00:00,
29039,Asset 29039,257,0,$989.00 ,,05-02-2013 00:00,
29040,Asset 29040,261,0,$233.00 ,,05-02-2013 00:00,
29041,Asset 29041,251,0,$8.00 ,,05-02-2013 00:00,
29042,Asset 29042,253,0,$534.00 ,,05-02-2013 00:00,
29043,Asset 29043,255,0,$944.00 ,,05-02-2013 00:00,
29044,Asset 29044,256,0,$494.00 ,,06-02-2013 00:00,
29045,Asset 29045,259,0,$543.00 ,,06-02-2013 00:00,
29046,Asset 29046,250,0,$231.00 ,,06-02-2013 00:00,
29047,Asset 29047,258,0,$796.00 ,,06-02-2013 00:00,
29048,Asset 29048,254,0,$111.00 ,,06-02-2013 00:00,
29049,Asset 29049,258,0,$49.00 ,,06-02-2013 00:00,
29050,Asset 29050,254,0,$738.00 ,,06-02-2013 00:00,
29051,Asset 29051,257,0,$4.00 ,,06-02-2013 00:00,
29052,Asset 29052,261,0,$888.00 ,,06-02-2013 00:00,
29053,Asset 29053,257,0,$668.00 ,,06-02-2013 00:00,
29054,Asset 29054,261,0,$22.00 ,,06-02-2013 00:00,
29055,Asset 29055,251,0,$735.00 ,,06-02-2013 00:00,
29056,Asset 29056,253,0,$281.00 ,,06-02-2013 00:00,
29057,Asset 29057,250,0,$719.00 ,,06-02-2013 00:00,
29058,Asset 29058,253,0,$302.00 ,,06-02-2013 00:00,
29059,Asset 29059,255,0,$485.00 ,,05-02-2013 00:00,
29060,Asset 29060,256,0,$889.00 ,,05-02-2013 00:00,
29061,Asset 29061,255,0,$310.00 ,,05-02-2013 00:00,
29062,Asset 29062,256,0,$37.00 ,,06-02-2013 00:00,
29063,Asset 29063,259,0,$358.00 ,,06-02-2013 00:00,
29064,Asset 29064,260,0,$852.00 ,,06-02-2013 00:00,
29065,Asset 29065,250,0,$724.00 ,,06-02-2013 00:00,
29066,Asset 29066,254,0,$315.00 ,,06-02-2013 00:00,
29067,Asset 29067,257,0,$891.00 ,,06-02-2013 00:00,
29068,Asset 29068,261,0,$260.00 ,,05-02-2013 00:00,
29069,Asset 29069,251,0,$556.00 ,,05-02-2013 00:00,
29070,Asset 29070,253,0,$770.00 ,,05-02-2013 00:00,
29071,Asset 29071,255,0,$482.00 ,,05-02-2013 00:00,
29072,Asset 29072,256,0,$356.00 ,,05-02-2013 00:00,
29073,Asset 29073,259,0,$76.00 ,,05-02-2013 00:00,
29074,Asset 29074,260,0,$272.00 ,,05-02-2013 00:00,
29075,Asset 29075,258,0,$655.00 ,,05-02-2013 00:00,
29076,Asset 29076,254,0,$554.00 ,,05-02-2013 00:00,
29077,Asset 29077,257,0,$631.00 ,,05-02-2013 00:00,
29078,Asset 29078,261,0,$50.00 ,,05-02-2013 00:00,
29079,Asset 29079,251,0,$142.00 ,,05-02-2013 00:00,
29080,Asset 29080,253,0,$231.00 ,,05-02-2013 00:00,
29081,Asset 29081,255,0,$321.00 ,,06-02-2013 00:00,
29082,Asset 29082,256,0,$634.00 ,,06-02-2013 00:00,
29083,Asset 29083,252,0,$598.00 ,,06-02-2013 00:00,
29084,Asset 29084,260,0,$870.00 ,,05-02-2013 00:00,
29085,Asset 29085,258,0,$268.00 ,,05-02-2013 00:00,
29086,Asset 29086,254,0,$402.00 ,,05-02-2013 00:00,
29087,Asset 29087,257,0,$640.00 ,,05-02-2013 00:00,
29088,Asset 29088,261,0,$967.00 ,,08-02-2013 00:00,
29089,Asset 29089,250,0,$265.00 ,,08-02-2013 00:00,
29090,Asset 29090,253,0,$262.00 ,,08-02-2013 00:00,
29091,Asset 29091,255,0,$373.00 ,,08-02-2013 00:00,
29092,Asset 29092,256,0,$19.00 ,,08-02-2013 00:00,
29093,Asset 29093,259,0,$214.00 ,,08-02-2013 00:00,
29094,Asset 29094,260,0,$690.00 ,,08-02-2013 00:00,
29095,Asset 29095,258,0,$755.00 ,,08-02-2013 00:00,
29096,Asset 29096,254,0,$140.00 ,,08-02-2013 00:00,
29097,Asset 29097,259,0,$909.00 ,,08-02-2013 00:00,
29098,Asset 29098,260,0,$891.00 ,,08-02-2013 00:00,
29099,Asset 29099,258,0,$929.00 ,,08-02-2013 00:00,
29100,Asset 29100,254,0,$787.00 ,,08-02-2013 00:00,
29101,Asset 29101,252,0,$12.00 ,,08-02-2013 00:00,
29102,Asset 29102,261,0,$458.00 ,,08-02-2013 00:00,
29103,Asset 29103,251,0,$357.00 ,,06-02-2013 00:00,
29104,Asset 29104,253,0,$851.00 ,,06-02-2013 00:00,
29105,Asset 29105,255,0,$704.00 ,,06-02-2013 00:00,
29106,Asset 29106,256,0,$359.00 ,,06-02-2013 00:00,
29107,Asset 29107,259,0,$990.00 ,,06-02-2013 00:00,
29108,Asset 29108,260,0,$173.00 ,,06-02-2013 00:00,
29109,Asset 29109,252,0,$674.00 ,,06-02-2013 00:00,
29110,Asset 29110,261,0,$208.00 ,,06-02-2013 00:00,
29111,Asset 29111,251,0,$738.00 ,,08-02-2013 00:00,
29112,Asset 29112,253,0,$899.00 ,,08-02-2013 00:00,
29113,Asset 29113,255,0,$424.00 ,,08-02-2013 00:00,
29114,Asset 29114,256,0,$435.00 ,,08-02-2013 00:00,
29115,Asset 29115,259,0,$805.00 ,,08-02-2013 00:00,
29116,Asset 29116,260,0,$21.00 ,,08-02-2013 00:00,
29117,Asset 29117,258,0,$91.00 ,,08-02-2013 00:00,
29118,Asset 29118,254,0,$220.00 ,,08-02-2013 00:00,
29119,Asset 29119,257,0,$489.00 ,,08-02-2013 00:00,
29120,Asset 29120,261,0,$374.00 ,,08-02-2013 00:00,
29121,Asset 29121,251,0,$109.00 ,,08-02-2013 00:00,
29122,Asset 29122,253,0,$83.00 ,,08-02-2013 00:00,
29123,Asset 29123,255,0,$383.00 ,,08-02-2013 00:00,
29124,Asset 29124,256,0,$932.00 ,,08-02-2013 00:00,
29125,Asset 29125,259,0,$34.00 ,,06-02-2013 00:00,
29126,Asset 29126,260,0,$756.00 ,,06-02-2013 00:00,
29127,Asset 29127,258,0,$786.00 ,,08-02-2013 00:00,
29128,Asset 29128,254,0,$842.00 ,,08-02-2013 00:00,
29129,Asset 29129,257,0,$949.00 ,,08-02-2013 00:00,
29130,Asset 29130,261,0,$904.00 ,,08-02-2013 00:00,
29131,Asset 29131,251,0,$817.00 ,,08-02-2013 00:00,
29132,Asset 29132,253,0,$625.00 ,,08-02-2013 00:00,
29133,Asset 29133,252,0,$835.00 ,,06-02-2013 00:00,
29134,Asset 29134,256,0,$159.00 ,,06-02-2013 00:00,
29135,Asset 29135,259,0,$186.00 ,,06-02-2013 00:00,
29136,Asset 29136,260,0,$852.00 ,,06-02-2013 00:00,
29137,Asset 29137,258,0,$194.00 ,,06-02-2013 00:00,
29138,Asset 29138,254,0,$630.00 ,,06-02-2013 00:00,
29139,Asset 29139,257,0,$499.00 ,,06-02-2013 00:00,
29140,Asset 29140,261,0,$924.00 ,,06-02-2013 00:00,
29141,Asset 29141,258,0,$937.00 ,,06-02-2013 00:00,
29142,Asset 29142,254,0,$817.00 ,,06-02-2013 00:00,
29143,Asset 29143,257,0,$938.00 ,,06-02-2013 00:00,
29144,Asset 29144,261,0,$760.00 ,,06-02-2013 00:00,
29145,Asset 29145,251,0,$599.00 ,,06-02-2013 00:00,
29146,Asset 29146,253,0,$589.00 ,,08-02-2013 00:00,
29147,Asset 29147,255,0,$799.00 ,,08-02-2013 00:00,
29148,Asset 29148,256,0,$329.00 ,,08-02-2013 00:00,
29149,Asset 29149,251,0,$740.00 ,,06-02-2013 00:00,
29150,Asset 29150,253,0,$415.00 ,,06-02-2013 00:00,
29151,Asset 29151,255,0,$472.00 ,,06-02-2013 00:00,
29152,Asset 29152,252,0,$667.00 ,,06-02-2013 00:00,
29153,Asset 29153,259,0,$239.00 ,,08-02-2013 00:00,
29154,Asset 29154,260,0,$69.00 ,,08-02-2013 00:00,
29155,Asset 29155,258,0,$780.00 ,,08-02-2013 00:00,
29156,Asset 29156,250,0,$350.00 ,,08-02-2013 00:00,
29157,Asset 29157,257,0,$486.00 ,,08-02-2013 00:00,
29158,Asset 29158,261,0,$71.00 ,,08-02-2013 00:00,
29159,Asset 29159,251,0,$269.00 ,,08-02-2013 00:00,
29160,Asset 29160,253,0,$725.00 ,,08-02-2013 00:00,
29161,Asset 29161,255,0,$560.00 ,,08-02-2013 00:00,
29162,Asset 29162,256,0,"$1,000.00 ",,08-02-2013 00:00,
29163,Asset 29163,259,0,$905.00 ,,07-02-2013 00:00,
29164,Asset 29164,260,0,$17.00 ,,07-02-2013 00:00,
29165,Asset 29165,259,0,$259.00 ,,07-02-2013 00:00,
29166,Asset 29166,260,0,$455.00 ,,07-02-2013 00:00,
29167,Asset 29167,258,0,$55.00 ,,07-02-2013 00:00,
29168,Asset 29168,254,0,$349.00 ,,07-02-2013 00:00,
29169,Asset 29169,257,0,$99.00 ,,07-02-2013 00:00,
29170,Asset 29170,261,0,$803.00 ,,08-02-2013 00:00,
29171,Asset 29171,251,0,$618.00 ,,08-02-2013 00:00,
29172,Asset 29172,253,0,$601.00 ,,08-02-2013 00:00,
29173,Asset 29173,252,0,$596.00 ,,08-02-2013 00:00,
29174,Asset 29174,256,0,$376.00 ,,08-02-2013 00:00,
29175,Asset 29175,259,0,$234.00 ,,08-02-2013 00:00,
29176,Asset 29176,260,0,$387.00 ,,08-02-2013 00:00,
29177,Asset 29177,258,0,$80.00 ,,08-02-2013 00:00,
29178,Asset 29178,254,0,$62.00 ,,08-02-2013 00:00,
29179,Asset 29179,257,0,$511.00 ,,08-02-2013 00:00,
29180,Asset 29180,261,0,$583.00 ,,08-02-2013 00:00,
29181,Asset 29181,251,0,$554.00 ,,08-02-2013 00:00,
29182,Asset 29182,253,0,$523.00 ,,08-02-2013 00:00,
29183,Asset 29183,255,0,$347.00 ,,08-02-2013 00:00,
29184,Asset 29184,252,0,$853.00 ,,08-02-2013 00:00,
29185,Asset 29185,259,0,$418.00 ,,08-02-2013 00:00,
29186,Asset 29186,260,2,$637.00 ,,07-02-2013 00:00,
29187,Asset 29187,258,0,$487.00 ,,07-02-2013 00:00,
29188,Asset 29188,250,0,$426.00 ,,07-02-2013 00:00,
29189,Asset 29189,257,0,$315.00 ,,07-02-2013 00:00,
29190,Asset 29190,261,0,$116.00 ,,07-02-2013 00:00,
29191,Asset 29191,251,0,$362.00 ,,07-02-2013 00:00,
29192,Asset 29192,253,0,$237.00 ,,07-02-2013 00:00,
29193,Asset 29193,255,0,$16.00 ,,07-02-2013 00:00,
29194,Asset 29194,256,0,$640.00 ,,07-02-2013 00:00,
29195,Asset 29195,259,0,$499.00 ,,07-02-2013 00:00,
29196,Asset 29196,260,0,$1.00 ,,07-02-2013 00:00,
29197,Asset 29197,258,0,$860.00 ,,07-02-2013 00:00,
29198,Asset 29198,254,0,$975.00 ,,07-02-2013 00:00,
29199,Asset 29199,257,0,$414.00 ,,08-02-2013 00:00,
29200,Asset 29200,261,0,$227.00 ,,08-02-2013 00:00,
29201,Asset 29201,251,0,$127.00 ,,07-02-2013 00:00,
29202,Asset 29202,253,0,$923.00 ,,07-02-2013 00:00,
29203,Asset 29203,255,0,$725.00 ,,07-02-2013 00:00,
29204,Asset 29204,256,0,$738.00 ,,07-02-2013 00:00,
29205,Asset 29205,259,0,$731.00 ,,12-02-2013 00:00,
29206,Asset 29206,250,0,$226.00 ,,12-02-2013 00:00,
29207,Asset 29207,258,0,$66.00 ,,12-02-2013 00:00,
29208,Asset 29208,254,0,$63.00 ,,12-02-2013 00:00,
29209,Asset 29209,257,0,$560.00 ,,12-02-2013 00:00,
29210,Asset 29210,261,0,$45.00 ,,12-02-2013 00:00,
29211,Asset 29211,251,0,$157.00 ,,12-02-2013 00:00,
29212,Asset 29212,253,0,$816.00 ,,12-02-2013 00:00,
29213,Asset 29213,255,0,$727.00 ,,12-02-2013 00:00,
29214,Asset 29214,256,0,$823.00 ,,12-02-2013 00:00,
29215,Asset 29215,259,0,$794.00 ,,12-02-2013 00:00,
29216,Asset 29216,260,0,$485.00 ,,12-02-2013 00:00,
29217,Asset 29217,250,0,$303.00 ,,08-02-2013 00:00,
29218,Asset 29218,254,0,$85.00 ,,12-02-2013 00:00,
29219,Asset 29219,257,0,$86.00 ,,12-02-2013 00:00,
29220,Asset 29220,261,0,$903.00 ,,12-02-2013 00:00,
29221,Asset 29221,251,0,$69.00 ,,12-02-2013 00:00,
29222,Asset 29222,253,0,$558.00 ,,12-02-2013 00:00,
29223,Asset 29223,255,0,$459.00 ,,08-02-2013 00:00,
29224,Asset 29224,256,0,$270.00 ,,08-02-2013 00:00,
29225,Asset 29225,259,0,$878.00 ,,08-02-2013 00:00,
29226,Asset 29226,260,0,$267.00 ,,08-02-2013 00:00,
29227,Asset 29227,258,0,$412.00 ,,08-02-2013 00:00,
29228,Asset 29228,254,0,$927.00 ,,08-02-2013 00:00,
29229,Asset 29229,257,0,$454.00 ,,08-02-2013 00:00,
29230,Asset 29230,261,0,$729.00 ,,08-02-2013 00:00,
29231,Asset 29231,251,0,$340.00 ,,08-02-2013 00:00,
29232,Asset 29232,253,0,$768.00 ,,08-02-2013 00:00,
29233,Asset 29233,255,0,$27.00 ,,08-02-2013 00:00,
29234,Asset 29234,256,0,$277.00 ,,12-02-2013 00:00,
29235,Asset 29235,252,0,$61.00 ,,12-02-2013 00:00,
29236,Asset 29236,260,0,$480.00 ,,08-02-2013 00:00,
29237,Asset 29237,258,0,$760.00 ,,08-02-2013 00:00,
29238,Asset 29238,254,0,$819.00 ,,08-02-2013 00:00,
29239,Asset 29239,257,0,$548.00 ,,08-02-2013 00:00,
29240,Asset 29240,261,0,$609.00 ,,10-02-2013 00:00,
29241,Asset 29241,250,0,$409.00 ,,10-02-2013 00:00,
29242,Asset 29242,253,0,$221.00 ,,10-02-2013 00:00,
29243,Asset 29243,255,0,$680.00 ,,10-02-2013 00:00,
29244,Asset 29244,256,0,$748.00 ,,10-02-2013 00:00,
29245,Asset 29245,259,0,$187.00 ,,10-02-2013 00:00,
29246,Asset 29246,260,0,$376.00 ,,10-02-2013 00:00,
29247,Asset 29247,258,0,$782.00 ,,10-02-2013 00:00,
29248,Asset 29248,254,0,$492.00 ,,10-02-2013 00:00,
29249,Asset 29249,252,0,$1.00 ,,10-02-2013 00:00,
29250,Asset 29250,261,0,$859.00 ,,09-02-2013 00:00,
29251,Asset 29251,251,0,$748.00 ,,09-02-2013 00:00,
29252,Asset 29252,253,0,$83.00 ,,09-02-2013 00:00,
29253,Asset 29253,255,0,$240.00 ,,09-02-2013 00:00,
29254,Asset 29254,256,0,$585.00 ,,09-02-2013 00:00,
29255,Asset 29255,259,0,$242.00 ,,10-02-2013 00:00,
29256,Asset 29256,260,0,$731.00 ,,10-02-2013 00:00,
29257,Asset 29257,258,0,$308.00 ,,10-02-2013 00:00,
29258,Asset 29258,254,0,$351.00 ,,10-02-2013 00:00,
29259,Asset 29259,257,0,$983.00 ,,10-02-2013 00:00,
29260,Asset 29260,261,0,$722.00 ,,10-02-2013 00:00,
29261,Asset 29261,251,0,$606.00 ,,10-02-2013 00:00,
29262,Asset 29262,253,0,$522.00 ,,10-02-2013 00:00,
29263,Asset 29263,255,0,$769.00 ,,10-02-2013 00:00,
29264,Asset 29264,256,0,$192.00 ,,10-02-2013 00:00,
29265,Asset 29265,259,0,$935.00 ,,10-02-2013 00:00,
29266,Asset 29266,260,0,$653.00 ,,09-02-2013 00:00,
29267,Asset 29267,258,0,$587.00 ,,10-02-2013 00:00,
29268,Asset 29268,254,0,$217.00 ,,10-02-2013 00:00,
29269,Asset 29269,257,0,$602.00 ,,10-02-2013 00:00,
29270,Asset 29270,261,0,$880.00 ,,10-02-2013 00:00,
29271,Asset 29271,251,0,$119.00 ,,10-02-2013 00:00,
29272,Asset 29272,253,0,$720.00 ,,10-02-2013 00:00,
29273,Asset 29273,252,0,$523.00 ,,09-02-2013 00:00,
29274,Asset 29274,256,0,$115.00 ,,09-02-2013 00:00,
29275,Asset 29275,259,0,$579.00 ,,09-02-2013 00:00,
29276,Asset 29276,260,0,$922.00 ,,09-02-2013 00:00,
29277,Asset 29277,258,0,$414.00 ,,09-02-2013 00:00,
29278,Asset 29278,254,0,$158.00 ,,09-02-2013 00:00,
29279,Asset 29279,257,0,$26.00 ,,09-02-2013 00:00,
29280,Asset 29280,261,0,$474.00 ,,09-02-2013 00:00,
29281,Asset 29281,251,0,$655.00 ,,09-02-2013 00:00,
29282,Asset 29282,253,0,$351.00 ,,09-02-2013 00:00,
29283,Asset 29283,255,0,$544.00 ,,09-02-2013 00:00,
29284,Asset 29284,252,0,$411.00 ,,09-02-2013 00:00,
29285,Asset 29285,259,0,$918.00 ,,09-02-2013 00:00,
